index,id,time,link,message,like,share,comment
433,1282973728458676_1781960545226656,1533375000,https://www.facebook.com/CH3Thailand/posts/1781960545226656,มาดูสัญญาณ ที่บอกว่า คนใกล้ชิดกำลังเปลี่ยนไปกันค่ะ http://www.ch3thailand.com/news/scoop/13060 ติดตาม  “รักใสใสหัวใจสี่ดวง” ทุกวันเสาร์-อาทิตย์ เวลา 20.30 - 21.30 น.ทาง ช่อง 13,619,15,1
434,1282973728458676_1782022208553823,1533371400,https://www.facebook.com/CH3Thailand/posts/1782022208553823,มาดูบทบาทพ่อครัว ของนักแสดงสายฮา มิก บรมวุฒิ กันค่ะ http://www.ch3thailand.com/news/scoop/13064 ติดตาม  “ตลาดสดพระราม 4” วันนี้ เวลา 16.30 น. ช่อง 3 และ ช่อง 33 HD,206,0,0
435,1282973728458676_1782168561872521,1533370500,https://www.facebook.com/CH3Thailand/videos/1782168561872521/,ทุกวันเสาร์-อาทิตย์ สนุกกับซีรีส์นานาชาติทาง #ช่อง13 #ทายาทสโนไวท์กับคนแคระทั้งเจ็ด #สาวน้อยจ้าวพายุ #หมี่เยี่ยจอมนางเหนือมังกร #รักใสใสหัวใจสี่ดวง #เฉือนคมยอดทนาย,100,3,0
436,1282973728458676_1781961791893198,1533369601,https://www.facebook.com/CH3Thailand/posts/1781961791893198,หลุยส์ ยืนยันเองว่าบทนี้ท้าทายมากๆ เข้ามาดูกันค่ะ http://www.ch3thailand.com/news/scoop/13059 ติดตาม “ใต้ปีกปักษา” ได้ทุกวันศุกร์ เวลา 20.00 น.และวันเสาร์-อาทิตย์ เวลา 20.15 น.ทางช่อง 33,387,1,3
437,1282973728458676_1782021031887274,1533368700,https://www.facebook.com/CH3Thailand/posts/1782021031887274,พี่ป๋อ ดูเกร็งๆ นะคะเทปนี้ เพราะอะไรเข้ามาดูกันค่ะ http://www.ch3thailand.com/news/scoop/13063 ติดตาม The Best of All เลขระทึกโลก ในวันเสาร์ที่ 4 ส.ค. นี้ เวลา 18.20 น. ทางช่อง 33,387,1,1
438,1282973728458676_1782148915207819,1533367801,https://www.facebook.com/CH3Thailand/videos/1782148915207819/,"#ตีสิบเดย์ วันนี้ เวลา 15.00 น. พาบุกรังรักของ ""ดีเจเพชรจ้า"" และ ""นิวเคลียร์""  ดูออนไลน์ คลิก ch3thailand.com/live/33 หรือดูผ่านแอปพลิเคชัน #Ch3Thailand",281,3,0
439,1282973728458676_1782131018542942,1533366001,https://www.facebook.com/CH3Thailand/videos/1782131018542942/,#จรีรัตน์ถนัดเที่ยว วันนี้เยือน จ.ปราจีนบุรี พาไปศึกษาเรื่องตำรับยา และสมุนไพร จะไปเยือนที่ไหนบ้าง รับชมได้ในเวลา 14.30 น. ทาง #ช่อง28  ดูออนไลน์ คลิก ch3thailand.com/live/28 หรือดูผ่านแอปพลิเคชัน #Ch3Thailand,147,6,1
440,1282973728458676_1782160648539979,1533365100,https://www.facebook.com/CH3Thailand/photos/a.1330600120362703.1073741828.1282973728458676/1782159788540065/?type=3,เฝ้าหน้าจอเปิดช่อง3 รอชมโปรแกรมน่าสนใจ ประจำวันเสาร์ที่ 4 ส.ค. #Ch3Thailand #ช่อง33 #TakeMeOutThailand #ตีสิบเดย์ #ตลาดสดพระรามสี่ #TheBestOfAllThailand #ช่อง28 #ระเบิดครัว #สมุดโคจรOnTheWay,114,1,1
441,1282973728458676_1782116341877743,1533364200,https://www.facebook.com/CH3Thailand/videos/1782116341877743/,"#TakeMeOutThailand วันนี้ ท้าทายหนุ่มโสดด้วยภารกิจในธีม ""จีบฝรั่ง"" สาวโสดต่างชาติจะเลือกใคร รับชมได้ในเวลา 14.00 น. ทาง #ช่อง33 ดูออนไลน์ คลิก ch3thailand.com/live/33 หรือดูผ่านแอปพลิเคชัน #Ch3Thailand",243,9,2
442,1282973728458676_1782111045211606,1533363300,https://www.facebook.com/CH3Thailand/videos/1782111045211606/,"#ระเบิดครัว วันนี้ พี่โจ๊กโซคูล กับ น้องจียอน เปิดครัวต้อนรับแร็ปเปอร์รูปหล่อ ""โต้ง ทูพี"" พร้อมทำเมนูสปาเก็ตตี้ รับชมได้ในเวลา 13.45 น. ทาง #ช่อง28 ดูออนไลน์ คลิก ch3thailand.com/live/28 หรือดูผ่านแอปพลิเคชัน #Ch3Thailand",187,1,1
443,1282973728458676_1781955798560464,1533362400,https://www.facebook.com/CH3Thailand/posts/1781955798560464,จากการ์ตูนขวัญใจของเด็กๆ สู่จอโทรทัศน์ เข้ามาดูกันค่ะ http://www.ch3thailand.com/news/scoop/13061 ติดตาม “Seven&Me ทายาทสโนว์ไวท์กับคนแคระทั้ง 7” ทุกวันเสาร์-อาทิตย์ เวลา 16.00 น.ทางช่อง13,110,2,0
444,1282973728458676_1782026878553356,1533360600,https://www.facebook.com/CH3Thailand/posts/1782026878553356,โต้ง ทูพี แร็ปเปอร์แห่งยุค ขวัญใจสาวๆ จะมาโชว์ลีลาจับตะหลิว ให้ดูกันค่ะ http://www.ch3thailand.com/news/scoop/13066 ติดตาม “ระเบิดครัว” วันนี้ เวลา 13.45 น. ทางช่อง28,250,2,0
445,1282973728458676_1782100741879303,1533359463,https://www.facebook.com/CH3Thailand/videos/1782100741879303/,#ฟิล์มฮิตวันเสาร์ ทุกวันเสาร์ เวลา 11.45 น. ทาง #ช่อง28 วันนี้ รับชมภาพยนตร์เรื่อง #TheGhostWriter พลิกปริศนา สภาซ่อนเงื่อน #Ch3Thailand,79,,0
446,1282973728458676_1780842045338506,1533358800,https://www.facebook.com/CH3Thailand/videos/1780842045338506/,“Hi...สัตยาโตเป็นสาวแล้วค่า” “สัตยา” ดีเจหนุ่มตกผังแห่งคลื่น Fact Radio ที่ใกล้จะอยู่ไม่รอด ดีเจต็อกต๋อยไร้จุดขายอย่างสัตยาต้องโดนโละทิ้งสักวัน ไหนจะโดนเจ้าหนี้ทวงเงินโหดจนเริ่มจะจนตรอก วันหนึ่ง “พี่เกม” เรียกสัตยาให้มาจัดรายการช่วงแอ๊บแตกแทน “ดีเจมด” ที่ป่วยกะทันหัน สัตยานึกสนุกแอ๊บเป็นเกย์ซะเนียนจนดังเป็นพลุแตก อีเวนท์รุมจนมายาวีกับเกมต้องหา AR มาดูแลคิวงานให้สัตยา และเธอคนนั้นก็คือ “จริงใจ” AR สาวสวยน้องใหม่ที่ตรงใจสัตยาสุด ๆ ฟ้าประทานนางฟ้ามาอยู่ใกล้ตัวแท้ ๆ แต่ดันนน ต้องแอ๊บเป็นเกย์เพื่อความอยู่รอด ไหนจะต้องเจอกับ “เมจิก” อดีตนักร้องบอยแบนด์สุดกวนที่เข้ามาเป็นศัตรูหัวใจแย่งจีบจริงใจอี๊กกก,161,5,0
447,1282973728458676_1782016165221094,1533357900,https://www.facebook.com/CH3Thailand/videos/1782016165221094/,"เปิดประตูสู่มนตรา เสียงเพลง และมิตรภาพ ไปพร้อมกับการ์ตูนบาร์บี้ ทุกวันเสาร์ เวลา 12.15 น. ทาง #ช่อง13 วันนี้เสนอตอน ""บาร์บี้ เจ้าหญิงแห่งสวอนเลค"" (Barbie of Swan Lake)",106,,1
448,1282973728458676_1782023928553651,1533357001,https://www.facebook.com/CH3Thailand/posts/1782023928553651,มาร่วมไขปริศนาไปพร้อมกันกับ “อีวาน แมคเกรเกอร์” กันค่ะ http://www.ch3thailand.com/news/scoop/13065 ติดตาม “พลิกปริศนา สภาซ่อนเงื่อน(The Ghost Writer)” เวลา 11.45 น.ทางช่อง 28,88,,0
449,1282973728458676_1781954225227288,1533353401,https://www.facebook.com/CH3Thailand/posts/1781954225227288,“นิวเคลียร์ หรรษา” บอกเคล็ดลับมัดใจสามีสุดเลิฟ “เพชรจ้า วิเชียร” เข้ามาดูกันค่ะ http://www.ch3thailand.com/news/scoop/13058 ติดตาม ตีสิบเดย์ วันนี้ เวลา 15.00 น. ทางช่อง 33,502,1,0
450,1282973728458676_1781579118598132,1533348900,https://www.facebook.com/CH3Thailand/posts/1781579118598132,"""ถ้ากำลังคุณพร่องวันไหน เดี๋ยวฉันเติมใจให้เอง"" ดูย้อนหลัง เส้นสนกลรัก EP.08 (ตอนจบ) | 03-08-61 http://www.ch3thailand.com/news/scoop/13057 #เส้นสนกลรัก #MyHeroวีรบุรุษสุดที่รัก #Ch3Thailand",383,3,1
451,1282973728458676_1781571348598909,1533348001,https://www.facebook.com/CH3Thailand/posts/1781571348598909,"""ผมไม่ตายง่ายๆหรอกครับ เพราะว่าความรักไม่มีวันตาย"" ดูย้อนหลัง นักสู้เทวดา EP.10 | 03-08-61 http://www.ch3thailand.com/news/scoop/13056 #นักสู้เทวดา #Ch3Thailand",372,9,3
452,1282973728458676_1781608185261892,1533347100,https://www.facebook.com/CH3Thailand/videos/1781608185261892/,เตรียมพบกับอุปกรณ์ช่วยโลกในรายการ #สมรภูมิไอเดีย วันนี้เวลา 9.00 น. ทาง #ช่อง28 ดูออนไลน์คลิก ch3thailand.com/live/28 หรือดูผ่านแอปพลิเคชัน #Ch3Thailand,100,1,0
453,1282973728458676_1781592528596791,1533346200,https://www.facebook.com/CH3Thailand/videos/1781592528596791/,"#TheBigKitchen สัปดาห์นี้ เชิญ ""พี่ผิน"" แห่ง #บุพเพสันนิวาส มาทำเมนูพิชิตฝัน ""ขนมจีนน้ำยา"" กับ ""ทอดมันปลากราย"" ที่รังสรรค์โดย ""เชฟเอียน"" พบกันเวลา 9.00 น. ทาง #ช่อง13 ดูออนไลน์ คลิก ch3thailand.com/live/13 หรือดูผ่านแอปพลิเคชัน #Ch3Thailand",93,,0
